Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
35793915	2020-12-28	Bulgaria		Bulgaria	Reduce relations	160	-4	Citizen (Russia)	Social,General Population / Civilian / Social	Russian Federation	52344013	5	National News Agency Lebanon	Sofa			Timor-Leste	-8.50667	126.834
35793916	2020-12-28	Citizen (Bulgaria)	Social,General Population / Civilian / Social	Bulgaria	Reduce or break diplomatic relations	161	-4	Foreign Affairs (Russia)	Government,Executive,Foreign Ministry	Russian Federation	52344013	6	National News Agency Lebanon	Sofia	Stolichna Obshtina	Sofiya-Grad	Bulgaria	42.6975	23.3242
35793974	2020-12-28	Criminal (Lebanon)	Criminals / Gangs,Dissident	Lebanon	Use unconventional violence	180	-9	Citizen (Syria)	General Population / Civilian / Social,Social	Syria	52344020	1	National News Agency Lebanon				Syria	33.5102	36.2913
35793975	2020-12-28	Lebanon		Lebanon	Use conventional military force	190	-10	Citizen (Lebanon)	Social,General Population / Civilian / Social	Lebanon	52344020	6	National News Agency Lebanon	Hanine		Mohafazat Nabatiye	Lebanon	33.1097	35.3811
35794000	2020-12-28	Member of Parliament (Egypt)	Government,Legislative / Parliamentary	Egypt	Praise or endorse	051	3.4	High Ranking Military Personnel (Egypt)	Government,Military	Egypt	52344029	4	Unknown	Cairo		Muhafazat al Qahirah	Egypt	30.0626	31.2497
35793917	2020-12-28	Spain		Spain	Consult	040	1	United Kingdom		United Kingdom	52344037	3	Reuters News	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35793918	2020-12-28	United Kingdom		United Kingdom	Consult	040	1	Spain		Spain	52344037	3	Reuters News	London	Greater London	England	United Kingdom	51.5085	-0.12574
35793919	2020-12-28	United Kingdom		United Kingdom	Sign formal agreement	057	8	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52344037	3	Reuters News	London	Greater London	England	United Kingdom	51.5085	-0.12574
35793920	2020-12-28	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Sign formal agreement	057	8	United Kingdom		United Kingdom	52344037	3	Reuters News	London	Greater London	England	United Kingdom	51.5085	-0.12574
35793926	2020-12-28	Vladimir Putin	Executive Office,Government,Executive,Center Right,Ideological,Elite,Parties,(National) Major Party	Russian Federation	Consult	040	1	Xi Jinping	Government Major Party (In Government),Parties,Legislative / Parliamentary,Elite,Executive,Executive Office,Government,(National) Major Party,Military,Unicameral	China	52344042	2	Interfax News Service	Moscow Kremlin		Moskovskaya Oblast'	Russian Federation	55.7517	37.6178
35793927	2020-12-28	Xi Jinping	Government Major Party (In Government),Parties,Legislative / Parliamentary,Elite,Executive,Executive Office,Government,(National) Major Party,Military,Unicameral	China	Consult	040	1	Vladimir Putin	Executive Office,Government,Executive,Center Right,Ideological,Elite,Parties,(National) Major Party	Russian Federation	52344042	2	Interfax News Service	Moscow Kremlin		Moskovskaya Oblast'	Russian Federation	55.7517	37.6178
35793951	2020-12-28	Militant (Russia)	Unidentified Forces	Russian Federation	Use unconventional violence	180	-9	Police (Russia)	Government,Police	Russian Federation	52344043	2	Interfax News Service	Groznyy		Chechenskaya Respublika	Russian Federation	43.312	45.6889
35793928	2020-12-28	Police (Macedonia)	Government,Police	the former Yugoslav Republic of Macedonia	Arrest, detain, or charge with legal action	173	-5	Men (Macedonia)	Social,General Population / Civilian / Social	the former Yugoslav Republic of Macedonia	52344050	2	Associated Press Newswires	Skopje		Opstina Karpos	the former Yugoslav Republic of Macedonia	41.9965	21.4314
35793977	2020-12-28	Medical Personnel (Lithuania)	Medical / Health NGOs,Nongovernmental Organizations / Activists	Lithuania	Make statement	010	0	Lithuania		Lithuania	52344052	2	Agence France-Presse	Minsk		Horad Minsk	Belarus	53.9	27.5667
35793976	2020-12-28	Citizen (Congo)	Social,General Population / Civilian / Social	Congo	Criticize or denounce	111	-2	Business (Congo)	Business,Social	Congo	52344054	5	All Africa				Congo	-4.2669	15.2833
35793953	2020-12-28	Military Personnel - Special (Turkey)	Government,Military	Turkey	Use conventional military force	190	-10	Citizen (Syria)	General Population / Civilian / Social,Social	Syria	52344057	1	Xinhua News Agency	Ankara		Ankara	Turkey	39.9199	32.8543
35793952	2020-12-28	Defense / Security Ministry (Turkey)	Government,Executive,Defense / Security Ministry	Turkey	Make statement	010	0	Military Personnel - Special (Turkey)	Government,Military	Turkey	52344057	4	Xinhua News Agency	Ankara		Ankara	Turkey	39.9199	32.8543
35793954	2020-12-28	Military Personnel - Special (Turkey)	Government,Military	Turkey	Use conventional military force	190	-10	People's Protection Units	Separatists,Dissident	Syria	52344057	4	Xinhua News Agency	Ankara		Ankara	Turkey	39.9199	32.8543
35793978	2020-12-28	China		China	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Russia		Russian Federation	52344058	1	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35793979	2020-12-28	Vladimir Putin	Executive Office,Government,Executive,Center Right,Ideological,Elite,Parties,(National) Major Party	Russian Federation	Discuss by telephone	041	1	Xi Jinping	Government Major Party (In Government),Parties,Legislative / Parliamentary,Elite,Executive,Executive Office,Government,(National) Major Party,Military,Unicameral	China	52344058	2	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35793980	2020-12-28	Xi Jinping	Government Major Party (In Government),Parties,Legislative / Parliamentary,Elite,Executive,Executive Office,Government,(National) Major Party,Military,Unicameral	China	Discuss by telephone	041	1	Vladimir Putin	Executive Office,Government,Executive,Center Right,Ideological,Elite,Parties,(National) Major Party	Russian Federation	52344058	2	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35793981	2020-12-28	Xi Jinping	Government Major Party (In Government),Parties,Legislative / Parliamentary,Elite,Executive,Executive Office,Government,(National) Major Party,Military,Unicameral	China	Praise or endorse	051	3.4	United Nations	International Government Organization,Global,Global Diplomatic IGOs		52344058	6	Xinhua News Agency	Shanghai		Shanghai Shi	China	31.2222	121.458
35794001	2020-12-28	Vladimir Putin	Executive Office,Government,Executive,Center Right,Ideological,Elite,Parties,(National) Major Party	Russian Federation	Consult	040	1	Benjamin Netanyahu	International Ethnic,Elite,Executive,Ideological,Center Right,Jews,Parties,(National) Major Party,Foreign Ministry,Executive Office,Government	Israel	52344062	1	ITAR Tass	Moscow Kremlin		Moskovskaya Oblast'	Russian Federation	55.7517	37.6178
35794002	2020-12-28	Benjamin Netanyahu	International Ethnic,Elite,Executive,Ideological,Center Right,Jews,Parties,(National) Major Party,Foreign Ministry,Executive Office,Government	Israel	Consult	040	1	Vladimir Putin	Executive Office,Government,Executive,Center Right,Ideological,Elite,Parties,(National) Major Party	Russian Federation	52344062	1	ITAR Tass	Moscow Kremlin		Moskovskaya Oblast'	Russian Federation	55.7517	37.6178
35793929	2020-12-28	Military (Indonesia)	Military,Government	Indonesia	Torture	1822	-9	Citizen (Indonesia)	Social,General Population / Civilian / Social	Indonesia	52344080	4	The Jakarta Post	Jakarta		Daerah Khusus Ibukota Jakarta	Indonesia	-6.21462	106.845
35793930	2020-12-28	Recep Tayyip Erdoğan	Center Right,Ideological,Sunni,International Religious,Executive Office,Government,Elite,Executive,Parties,(National) Major Party	Turkey	Express intent to meet or negotiate	036	4	Indonesia		Indonesia	52344083	2	The Jakarta Post	Ankara		Ankara	Turkey	39.9199	32.8543
35794004	2020-12-28	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	Consult	040	1	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	52344091	2	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35794006	2020-12-28	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	Consult	040	1	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	52344091	2	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35794005	2020-12-28	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	Consult	040	1	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	52344091	3	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35794007	2020-12-28	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	Consult	040	1	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	52344091	3	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35794003	2020-12-28	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	Make statement	010	0	Government (Lebanon)	Government	Lebanon	52344091	4	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793955	2020-12-28	Displaced Families (Sudan)	Social,Refugees / Displaced	Sudan	Demonstrate or rally	141	-6.5	UN Security Council	International Government Organization,Global,Global Defense / Security IGOs,Global Diplomatic IGOs		52344095	2	Daily Star	Darfur Wilayat			Sudan	13	25
35793931	2020-12-28	Government (United Kingdom)	Government	United Kingdom	Sign formal agreement	057	8	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52344097	3	Daily Star	London	Greater London	England	United Kingdom	51.5085	-0.12574
35793934	2020-12-28	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Sign formal agreement	057	8	Government (United Kingdom)	Government	United Kingdom	52344097	3	Daily Star	London	Greater London	England	United Kingdom	51.5085	-0.12574
35793932	2020-12-28	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Sign formal agreement	057	8	United Kingdom		United Kingdom	52344097	4	Daily Star	London	Greater London	England	United Kingdom	51.5085	-0.12574
35793933	2020-12-28	United Kingdom		United Kingdom	Sign formal agreement	057	8	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52344097	4	Daily Star	London	Greater London	England	United Kingdom	51.5085	-0.12574
35793961	2020-12-28	Party President (Progressive Socialist Party)	Ideological,Center Left,Druze,International Religious,Parties,(National) Minor Party	Lebanon	Accuse	112	-2	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	52344098	1	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793957	2020-12-28	Party President (Progressive Socialist Party)	Ideological,Center Left,Druze,International Religious,Parties,(National) Minor Party	Lebanon	Make optimistic comment	013	0.4	France		France	52344098	2	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793960	2020-12-28	Party President (Progressive Socialist Party)	Ideological,Center Left,Druze,International Religious,Parties,(National) Minor Party	Lebanon	Praise or endorse	051	3.4	France		France	52344098	2	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793958	2020-12-28	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	Consult	040	1	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	52344098	3	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793962	2020-12-28	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	Consult	040	1	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	52344098	3	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793959	2020-12-28	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	Consult	040	1	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	52344098	5	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793963	2020-12-28	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	Consult	040	1	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	52344098	5	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793956	2020-12-28	Saad Hariri	Center Right,Elite,Ideological,Sunni,International Religious,Parties,(National) Minor Party	Lebanon	Make statement	010	0	Government (Lebanon)	Government	Lebanon	52344098	6	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793982	2020-12-28	Hezbollah	Shia,Dissident,Ideological,Social,Far Left,International Religious,National Religious,Parties,(National) Minor Party,Organized Violent	Lebanon	Make statement	010	0	Israel		Israel	52344099	1	Daily Star	Beirut		Beyrouth	Lebanon	33.8889	35.4944
35793964	2020-12-28	Russia		Russian Federation	Mobilize or increase armed forces	154	-7.2	Syria		Syria	52344100	1	Daily Star	Moscow		Moskva	Russian Federation	55.7522	37.6156
35793983	2020-12-28	Ministry of Health	Health Ministry,Government,Executive	Lebanon	Consult	040	1	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	52344102	2	Daily Star	Baabda		Mohafazat Mont-Liban	Lebanon	33.8339	35.5442
35793984	2020-12-28	Michel Aoun	Legislative / Parliamentary,Center Right,Ideological,Unicameral,Executive Office,Government,Executive,Parties,(National) Minor Party	Lebanon	Consult	040	1	Ministry of Health	Health Ministry,Government,Executive	Lebanon	52344102	2	Daily Star	Baabda		Mohafazat Mont-Liban	Lebanon	33.8339	35.5442
35794008	2020-12-28	Iran		Iran	Threaten	130	-4.4	Israel		Israel	52344103	1	Daily Star	Tehran		Tehran Province	Iran	35.6944	51.4215
35794120	2020-12-28	Government Lawyer/Representative (Azerbaijan)	Government,Executive,Justice / Law Ministry	Azerbaijan	Make an appeal or request	020	3	International Government Organizations	International Government Organization		52344110	5	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
35794049	2020-12-28	Citizen (Azerbaijan)	Social,General Population / Civilian / Social	Azerbaijan	Make an appeal or request	020	3	Ilham Aliyev	Secular,Parties,(National) Major Party,Ideological,Center Right,Executive Office,Government,Executive,Elite,Nationalist	Azerbaijan	52344111	4	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
35794048	2020-12-28	Citizen (Azerbaijan)	Social,General Population / Civilian / Social	Azerbaijan	Make pessimistic comment	012	-0.4	Oversight Court (Azerbaijan)	Government,Judicial	Azerbaijan	52344111	6	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
35794050	2020-12-28	Mevlut Cavusoglu	Executive,Foreign Ministry,Unicameral,Legislative / Parliamentary,Government	Turkey	Express intent to meet or negotiate	036	4	Sergey Viktorovich Lavrov	Cabinet,Executive,Government,Ideological,Center Right,(National) Major Party,Parties,Foreign Ministry	Russian Federation	52344112	1	Turan Information Agency (Azerbaijan)	Sochi	Sochi City	Krasnodarskiy Kray	Russian Federation	43.5992	39.7257
35794051	2020-12-28	Turkey		Turkey	Engage in diplomatic cooperation	050	3.5	Russia		Russian Federation	52344112	2	Turan Information Agency (Azerbaijan)	Sochi	Sochi City	Krasnodarskiy Kray	Russian Federation	43.5992	39.7257
